Load (MWh)
2234.026
2164.291
2078.881
2020.963
1999.078
1949.937
1880.505
1719.95
1553.933
1467.066
1464.46
1549.736
1708.304
1979.247
2136.194
2369.919
2749.256
3068.153
3205.705
3126.654
2951.817
2711.589
2492.077
2304.165
2146.62
2064.913
2009.261
1973.713
1964.914
1931.038
1866.261
1723.584
1550.541
1405.47
1314.59
1261.213
1352.069
1467.09
1680.947
2015.843
2431.322
2732.883
2823.861
2741.639
2659.117
2508.582
2335.687
2147.99
2012.403
1923.378
1876.68
1844.43
1834.502
1787.673
1707.838
1565.699
1367.337
1231.02
1174.182
1161.778
1215.108
1315.021
1486.165
1789.4
2110.584
2428.254
2603.506
2580.352
2515.67
2344.378
2190.099
2039.827
1918.013
1856.185
1811.734
1784.305
1802.165
1795.836
1798.335
1711.715
1559.455
1383.696
1286.606
1316.569
1403.303
1543.302
1759.584
2079.56
2447.59
2778.125
2904.504
2828.465
2701.629
2527.715
2316.682
2130.115
2001.129
1910.182
1853.338
1823.293
1831.028
1861.336
1933.952
1874.239
1727.371
1590.278
1512.219
1511.806
1591.665
1748.9
1981.847
2313.843
2726.58
3066.44
3174.96
3091.554
2930.355
2669.008
2470.192
2286.219
2140.068
2016.721
1949.279
1900.208
1922.262
1928.593
1970.751
1931.03
1797.958
1673.101
1632.772
1678.846
1817.58
2031.177
2290.436
2641.777
3032.148
3366.374
3467.864
3347.624
3145.302
2841.81
2538.183
2344.748
2211.913
2134.356
2088.221
2058.118
2054.953
2080.449
2146.691
2142.937
2070.352
2048.701
2078.971
2084.8
2238.441
2436.687
2656.446
2943.937
3251.521
3538.034
3513.075
3416.266
3297.687
3018.109
2691.418
2418.828
2234.786
2173.785
2116.377
2092.416
2085.967
2115.269
2221.124
2312.386
2357.859
2403.808
2482.351
2618.654
2756.864
2937.498
3125.502
3318.922
3623.672
3864.002
3913.721
3765.286
3666.253
3417.464
3116.195
2826.409
2598.849
2497.342
2422.527
2367.437
2344.287
2309.477
2287.242
2287.227
2279.251
2363.201
2325.967
2384.785
2572.303
2571.737
2740.405
2889.552
3052.693
3244.566
3276.315
3214.473
3119.322
2935.646
2720.706
2517.001
2359.093
2246.459
2192.815
2172.09
2143.225
2103.904
2039.193
1956.778
1852.135
1643.708
1461.328
1425.157
1448.402
1487.335
1594.616
1813.735
2147.029
2452.923
2613.372
2589.871
2528.251
2386.416
2241.977
2114.31
2031.419
1973.791
1932.189
1892.147
1910.216
1963.094
2020.477
1977.75
1833.478
1642.969
1514.923
1501.598
1560.416
1666.705
1839.212
2103.913
2400.644
2675.76
2793.892
2767.035
2663.89
2485.944
2294.444
2131.437
2018.725
1948.757
1901.262
1877.479
1881.437
1926.271
1985.711
1940.415
1944.222
1796.541
1668.948
1498.199
1543.7
1646.486
1806.132
2045.117
2325.331
2576.981
2668.15
2652.751
2563.04
2401.704
2215.051
2069.28
1970.177
1914.327
1882.2
1873.648
1893.621
1944.624
2011.212
1967.458
1775.105
1575.074
1446.53
1435.839
1508.56
1670.65
1925.648
2250.021
2646.324
2937.215
3047.24
2990.123
2850.915
2628.428
2376.302
2182.048
2054.191
1983.769
1935.38
1913.276
1900.132
1948.224
1999.809
1949.447
1767.443
1593.399
1484.63
1489.048
1567.204
1754.617
2039.149
2308.776
2660.364
2998.732
3146.948
3106.26
2971.742
2677.709
2427.781
2219.785
2084.568
1999.512
1957.893
1932.33
1953.39
1978.966
2034.749
1980.951
1811.511
1625.62
1526.215
1504.497
1551.492
1678.429
1918.327
2245.044
2596.374
2892.826
2992.892
2960.144
2870.072
2707.441
2493.258
2288.0
2127.815
2022.007
1959.122
1927.667
1909.387
1902.296
1881.321
1765.826
1597.811
1435.804
1338.181
1333.674
1414.077
1566.193
1780.197
2131.836
2556.305
2903.474
3039.659
2993.449
2888.076
2721.046
2516.639
2300.217
2147.76
2045.817
1947.15
1904.071
1885.626
1854.875
1821.451
1697.936
1519.713
1394.788
1385.752
1455.011
1606.005
1802.404
2069.074
2423.288
2844.576
3231.192
3400.225
3315.272
3169.365
2910.991
2657.758
2431.273
2282.607
2201.672
2130.989
2073.246
2070.633
2114.429
2186.042
2279.326
2279.692
2243.234
2286.354
2138.984
1987.187
2194.834
2510.741
2933.955
3350.304
3390.38
3258.106
3164.713
3099.394
2876.242
2633.145
2443.036
2321.74
2231.416
2180.657
2141.522
2164.198
2229.778
2324.133
2441.693
2508.783
2523.981
2463.076
2554.867
2704.294
2812.6
2994.297
3067.436
3367.18
3620.949
3591.662
3482.431
3343.614
3069.502
2760.807
2509.426
2384.425
2270.407
2151.696
2124.442
2147.493
2228.716
2367.556
2478.243
2368.486
2209.252
2092.535
2085.397
2151.049
2257.672
2473.983
2732.585
3084.584
3355.377
3445.407
3358.227
3239.335
3000.086
2730.731
2519.189
2381.126
2312.386
2241.905
2215.508
2208.96
2266.962
2359.115
2391.192
2315.639
2227.837
2193.615
2234.964
2331.267
2478.551
2674.954
2917.585
3223.788
3489.331
3547.348
3434.142
3317.11
3040.486
2785.317
2560.127
2390.664
2275.594
2199.461
2148.759
2142.039
2192.225
2277.836
2258.66
2143.703
2057.145
2063.245
2147.661
2251.872
2425.503
2635.701
2821.389
3102.971
3331.678
3369.374
3250.687
3095.432
2873.525
2611.287
2400.931
2248.756
2149.282
2086.896
2043.408
2023.373
2016.748
2004.468
1952.528
1851.102
1748.999
1686.914
1653.782
1624.939
1630.787
1762.43
1952.286
2225.108
2508.013
2603.26
2560.496
2468.127
2332.929
2226.792
2111.242
2036.655
1989.478
1934.872
1913.867
1921.387
1891.463
1787.305
1728.604
1655.441
1514.192
1408.165
1456.794
1462.331
1381.482
1411.263
1622.546
1953.289
2296.791
2452.187
2482.942
2435.195
2303.774
2164.075
2040.964
1958.804
1901.692
1882.96
1872.402
1903.464
1978.888
2038.297
2043.279
1892.851
1684.326
1556.344
1552.874
1512.567
1526.273
1618.748
1824.703
2103.226
2371.487
2545.414
2549.588
2483.8
2348.045
2254.872
2125.616
2019.731
1947.225
1921.095
1899.926
1904.086
1897.138
1845.359
1707.061
1501.018
1292.439
1157.47
1098.734
1088.459
1249.366
1406.198
1512.025
1826.051
2045.91
2234.576
2286.659
2250.815
2153.329
2032.246
1915.074
1833.546
1782.638
1768.483
1763.69
1781.104
1864.031
1943.08
1929.6
1914.293
1773.388
1634.691
1591.214
1429.326
1332.49
1428.029
1611.467
1881.488
2181.491
2385.501
2424.418
2361.223
2249.164
2097.83
1953.585
1874.087
1843.961
1826.681
1822.253
1842.657
1914.321
1986.727
1918.959
1719.397
1535.78
1410.34
1388.127
1423.702
1520.681
1683.133
1939.085
2250.296
2555.508
2746.252
2775.706
2713.325
2554.984
2399.22
2248.208
2151.854
2065.791
2022.042
2002.086
2017.329
2070.698
2147.858
2124.729
1943.073
1759.575
1632.028
1635.906
1699.087
1850.06
2087.646
2394.491
2786.108
3110.709
3226.169
3160.745
3002.291
2784.238
2554.657
2398.324
2240.69
2159.933
2087.887
2031.622
2021.043
2034.055
2008.52
1877.433
1698.292
1526.405
1455.679
1516.015
1624.688
1789.673
2044.516
2384.806
2777.844
3083.882
3210.129
3108.635
2950.416
2766.992
2553.978
2354.626
2209.212
2117.615
2062.772
2020.711
2001.906
1983.328
1934.372
1806.541
1686.924
1619.729
1693.535
1837.806
1972.53
2094.054
2318.369
2664.192
3047.602
3369.007
3532.47
3415.128
3225.684
2949.758
2674.085
2478.756
2318.189
2191.965
2132.931
2114.489
2089.13
2140.235
2181.14
2187.099
2051.447
1915.047
1906.907
2004.851
2167.272
2399.08
2648.29
2952.579
3306.735
3599.641
3629.151
3480.845
3269.162
2973.169
2719.154
2516.386
2391.9
2286.817
2205.211
2164.788
2152.998
2180.584
2207.761
2255.598
2183.945
2196.189
2312.692
2375.716
2405.433
2577.826
2791.904
3153.338
3344.777
3427.625
3441.367
3380.457
3192.708
2930.65
2643.003
2422.496
2273.766
2176.193
2119.986
2081.269
2082.022
2135.068
2176.277
2264.401
2155.74
2062.336
2078.882
2080.001
2160.757
2257.718
2385.338
2579.475
2843.196
3126.944
3237.965
3070.474
2841.367
2530.963
2312.209
2184.41
2072.724
2007.83
1960.762
1930.331
1947.822
2004.518
2012.331
1946.571
1746.307
1485.956
1311.27
1257.166
1265.838
1317.753
1445.327
1669.638
1977.165
2298.551
2514.367
2535.984
2484.928
2328.217
2173.508
2048.18
1961.143
1911.925
1875.281
1866.315
1892.532
1948.172
1955.694
1910.149
1703.824
1469.351
1319.55
1268.113
1318.994
1296.604
1412.878
1625.183
1943.336
2249.336
2368.529
2425.72
2392.936
2239.926
2110.671
2005.238
1931.51
1878.752
1851.481
1840.279
1838.968
1858.164
1849.768
1888.427
1930.486
1929.686
1865.175
1851.867
1741.735
1744.415
1818.929
2000.307
2154.665
2237.288
2286.166
2258.396
2208.107
2142.934
2037.499
1913.272
1816.182
1764.441
1702.095
1682.54
1719.845
1760.808
1756.084
1805.879
1834.018
1831.116
1763.817
1686.082
1681.934
1760.998
1871.614
1960.589
2136.169
2325.352
2369.621
2328.989
2235.018
2109.329
1977.935
1869.912
1808.555
1765.151
1748.489
1756.215
1796.179
1905.221
2045.778
2102.641
1958.086
