Load (MWh)
2177.714
2094.93
2047.857
2015.584
2020.122
2133.384
2260.146
2346.999
2238.223
2141.688
2127.153
2208.978
2319.88
2391.915
2487.235
2651.644
2904.519
3120.036
3195.3
3064.883
2842.624
2615.927
2406.875
2238.326
2132.465
2065.585
2018.438
1996.242
2000.837
2109.98
2253.021
2333.159
2245.656
2095.761
2036.172
2024.531
2043.899
2017.341
2091.974
2242.529
2366.386
2454.299
2519.285
2538.86
2405.538
2251.993
2096.269
1973.585
1890.746
1828.318
1802.34
1796.725
1847.898
1968.752
2127.898
2205.437
2170.881
2064.107
1850.55
1439.763
1401.714
1445.379
1403.656
1523.07
1728.391
2081.518
2320.787
2368.582
2264.008
2112.044
1940.351
1822.368
1759.255
1705.917
1677.577
1665.473
1710.56
1823.636
1951.099
1883.52
1661.309
1379.266
1235.818
1162.139
1104.91
1110.939
1213.243
1443.005
1764.414
2111.002
2368.641
2415.756
2286.138
2110.674
1962.304
1844.184
1763.577
1723.56
1694.718
1704.609
1739.586
1847.762
1988.172
1963.128
1741.929
1471.377
1299.086
1239.881
1247.65
1299.918
1431.147
1658.663
1988.504
2325.272
2510.389
2523.079
2386.685
2231.793
2100.375
1974.883
1900.67
1864.311
1831.668
1792.496
1780.039
1829.317
1841.289
1743.241
1568.773
1355.987
1216.58
1180.524
1245.071
1359.497
1539.901
1800.296
2219.669
2484.654
2583.08
2560.51
2418.599
2268.482
2130.436
2012.963
1909.92
1847.857
1808.051
1777.378
1768.482
1784.678
1770.389
1657.31
1479.752
1307.549
1234.904
1303.877
1440.435
1614.736
1841.595
2125.719
2448.068
2729.75
2813.885
2728.354
2558.334
2391.178
2223.3
2085.65
1964.569
1915.026
1910.443
1894.631
1875.814
1874.744
1863.324
1794.864
1572.184
1391.396
1327.227
1406.963
1559.759
1785.496
2077.863
2425.721
2821.664
3154.194
3227.285
3101.766
2848.944
2558.427
2303.938
2120.689
1995.004
1921.947
1873.796
1842.564
1847.891
1928.834
2058.982
2079.354
1915.508
1714.685
1599.529
1636.928
1763.247
1965.618
2249.558
2539.206
2886.973
3137.679
3188.133
3038.917
2815.211
2557.627
2302.337
2120.12
2007.026
1925.289
1880.687
1864.348
1866.933
1952.316
2066.016
2073.738
1971.076
1868.853
1842.747
1982.336
2133.643
2305.065
2555.851
2961.272
3208.108
3280.607
3232.502
3090.484
2892.732
2626.383
2343.906
2131.735
1992.456
1916.853
1878.401
1851.744
1846.594
1926.851
2061.152
2118.1
2013.506
2012.143
2072.035
2169.903
2311.175
2545.482
2790.3
3073.696
3392.374
3595.381
3583.039
3428.687
3150.75
2830.802
2543.855
2297.675
2139.923
2062.95
2011.95
1987.833
1981.542
2097.413
2253.09
2365.347
2329.539
2346.445
2444.445
2634.397
2987.933
2982.174
3283.764
3455.234
3381.789
3393.081
3330.623
3249.891
3058.742
2830.946
2575.365
2393.568
2237.479
2121.911
2053.68
2025.292
1996.226
1992.584
1998.989
1978.218
1936.719
1852.908
1702.398
1647.79
1668.498
1753.21
1878.272
2147.718
2440.533
2631.954
2589.324
2533.626
2411.503
2282.826
2153.74
2053.474
1953.755
1909.237
1871.022
1850.704
1844.938
1863.672
1891.998
1897.171
1884.153
1820.271
1739.261
1639.57
1526.273
1612.952
1704.178
1923.391
2212.119
2535.797
2675.985
2649.744
2477.409
2317.98
2143.633
2003.595
1913.227
1855.69
1814.371
1783.046
1792.611
1900.333
2052.929
2064.868
1906.984
1731.886
1611.884
1611.202
1656.705
1736.276
1886.497
2140.312
2473.645
2714.882
2785.916
2742.805
2593.826
2396.024
2191.63
2031.869
1915.968
1854.991
1824.17
1828.899
1859.545
1967.347
2132.835
2257.445
2240.819
2051.075
1850.905
2013.111
1911.663
2080.428
2171.815
2214.724
2331.746
2552.665
2690.028
2660.036
2498.0
2345.716
2166.188
2027.435
1958.254
1903.117
1881.919
1873.928
1906.718
2017.953
2169.725
2198.075
2103.841
1951.629
1869.957
1815.654
1757.884
1750.298
1973.762
2174.825
2409.048
2569.885
2650.532
2615.886
2467.937
2320.099
2160.082
2016.636
1921.949
1864.561
1831.607
1823.293
1850.738
1954.754
2104.414
2074.008
1892.764
1728.995
1587.234
1546.97
1591.212
1722.609
1934.767
2229.07
2607.374
2777.343
2865.929
2787.96
2614.786
2380.345
2204.531
2054.084
1956.38
1902.581
1865.106
1851.792
1884.163
1995.792
2121.261
2146.647
2002.282
1937.501
2051.911
2199.706
2174.357
2273.963
2236.857
2313.2
2548.776
2672.041
2697.68
2632.826
2516.018
2368.282
2200.681
2080.146
1985.811
1933.765
1885.517
1862.184
1853.671
1890.658
1921.431
1901.252
1821.949
1856.476
1618.45
1814.105
1730.775
1757.665
2039.656
2291.452
2375.598
2488.995
2548.946
2496.357
2377.16
2242.091
2111.184
1979.722
1896.029
1846.958
1823.718
1804.66
1794.951
1815.405
1835.305
1822.553
1801.883
1724.754
1659.065
1380.745
1449.016
1666.294
1892.174
2096.914
2171.186
2360.762
2422.552
2412.445
2301.878
2160.368
2055.928
1948.388
1871.879
1815.466
1803.481
1809.8
1838.853
1954.66
2140.672
2280.67
2230.222
2070.758
1882.655
1706.456
1743.371
1704.057
1717.862
1908.16
2204.464
2504.521
2640.136
2584.128
2421.873
2248.596
2082.486
1955.106
1870.674
1821.231
1788.436
1771.315
1801.603
1896.375
2043.473
2051.805
1846.881
1613.142
1534.189
1433.909
1278.947
1333.808
1502.091
1748.824
2082.424
2408.662
2564.382
2504.889
2346.548
2195.395
2039.271
1931.985
1858.747
1809.392
1770.766
1775.745
1808.497
1922.618
2072.454
2056.96
1813.786
1543.042
1364.156
1285.232
1283.888
1355.428
1549.956
1830.11
2170.211
2482.655
2612.909
2548.243
2397.525
2227.398
2057.377
1925.82
1849.298
1805.366
1776.327
1765.645
1754.816
1880.069
2035.708
2029.183
1771.74
1522.21
1357.481
1308.411
1306.581
1416.552
1620.885
1925.806
2284.582
2542.747
2645.08
2594.426
2417.788
2232.646
2068.927
1968.076
1905.254
1865.181
1829.915
1814.706
1849.051
1964.231
2123.913
2141.669
1960.586
1771.822
1667.151
1705.203
1912.923
2173.026
2492.182
2941.871
3150.039
3188.248
3158.657
3017.689
2848.482
2645.048
2453.808
2286.869
2161.579
2074.321
2042.562
2019.317
2013.214
2048.315
2113.387
2122.675
2041.207
1797.432
1923.607
2472.298
2528.418
1911.035
2018.903
2545.962
2661.913
2688.982
2680.144
2625.412
2510.212
2397.242
2193.732
2061.404
1966.532
1942.67
1908.891
1880.764
1872.195
1881.568
1912.66
1915.859
1873.585
1813.026
1897.856
1931.523
1787.108
1681.193
1805.616
2010.55
2144.482
2286.681
2397.345
2344.521
2219.293
2085.026
1955.809
1856.504
1797.495
1774.571
1769.416
1768.331
1791.662
1890.682
2078.58
2164.92
2025.12
1851.243
1697.977
1690.483
1773.301
1875.244
1998.624
1945.79
2223.052
2477.566
2589.637
2522.552
2370.318
2224.348
2066.737
1950.247
1880.464
1837.571
1810.159
1806.594
1841.702
1961.351
2149.178
2236.154
2166.778
2109.925
1941.238
1728.518
1733.572
1816.887
2140.639
2511.316
2674.393
2774.844
2781.065
2699.025
2538.336
2365.581
2194.067
2051.709
1952.092
1898.685
1872.413
1863.017
1897.745
2012.352
2227.06
2326.202
2227.847
2165.168
2055.953
1998.883
2062.109
2262.585
2288.29
2379.333
2459.109
2624.071
2681.522
2586.539
2425.362
2274.653
2137.462
2029.494
1969.933
1903.053
1871.723
1867.611
1904.7
2012.532
2204.84
2314.775
2171.517
1886.211
1706.61
1637.388
1657.241
1829.529
2072.89
2409.238
2778.046
2968.9
3037.357
2942.435
2776.397
2562.982
2386.331
2227.616
2119.539
2046.68
1996.272
1978.56
1998.314
2101.985
2285.618
2332.127
2349.994
2363.658
2252.101
2209.743
2350.621
2475.868
2424.785
2662.834
2800.357
2931.689
2969.564
2918.467
2774.692
2625.672
2468.156
2296.767
2180.806
2090.151
2027.052
1991.22
1986.438
2010.618
2094.221
2116.228
2070.296
2079.249
1972.575
1990.054
2008.006
2116.533
2122.403
2278.638
2640.729
2887.584
2958.764
2864.47
2722.938
2579.687
2424.633
2262.789
2166.688
2116.664
2064.289
2026.866
2027.214
2045.793
2062.517
2038.806
2018.426
1909.109
1947.476
2077.627
2110.342
2257.401
2289.913
2424.074
2660.12
2840.624
2866.36
2766.496
2624.139
2453.77
2275.955
2129.583
2048.228
1988.323
1968.562
1956.278
1958.939
2061.19
2263.381
2399.772
2360.711
2167.734
1981.675
2031.301
2179.333
2204.85
2171.123
2139.714
2351.335
2567.293
2652.695
2546.457
2391.807
2226.97
2069.192
1953.886
1865.872
1808.438
1800.814
1774.98
1810.475
1923.132
2076.215
2036.594
1777.818
1489.894
1257.196
1149.914
1135.24
1233.876
1397.2
1659.738
2000.174
2344.576
2494.068
2442.523
2335.609
2200.119
2054.177
1935.756
1856.876
1804.229
1765.131
1735.138
1781.907
1899.138
2059.084
2064.163
1822.42
1550.329
1375.323
1305.825
1306.572
1420.709
1664.801
1909.805
2262.552
2466.872
2556.74
2458.868
2310.955
2177.687
2038.409
1932.246
1858.349
1812.843
1774.178
1764.104
1797.79
1881.757
2047.219
2083.177
1877.602
1649.145
1504.986
1462.998
1501.896
1678.564
1885.388
2155.464
2513.147
2750.941
2786.073
2662.843
2509.431
2364.973
2253.5
2121.715
2028.302
1978.727
1935.076
1923.653
1945.252
2049.694
2226.703
2298.618
2142.564
2052.634
2030.373
2237.795
2173.835
2060.135
2149.855
2251.997
2459.058
2554.814
2606.172
2524.118
2378.985
2223.069
2094.335
1985.665
1867.336
1813.959
1783.25
1765.171
1778.063
1833.555
1914.769
1847.949
1666.077
1422.659
1208.339
1162.897
1114.317
1152.617
1326.917
1600.25
1960.731
2253.225
2369.351
2286.924
2189.971
2089.911
1970.234
1880.243
1811.356
1754.506
1721.533
1691.596
1710.579
1742.952
1783.278
1718.807
1598.282
1413.507
1310.894
1299.993
1334.665
1488.197
1612.418
1854.486
2112.837
2301.864
2395.371
2301.209
2176.188
2053.22
1930.853
1838.083
1781.714
1761.275
1753.665
1756.259
1782.463
1882.542
2063.594
2132.827
1988.241
1728.739
1582.672
1596.99
1587.415
1566.092
1701.319
1983.344
2230.475
2433.46
2585.28
2479.192
2349.667
2195.158
2037.188
1912.941
1832.855
1798.313
1776.304
1775.635
1796.667
1914.228
2093.435
2124.369
1920.704
1674.683
1571.705
1465.136
1454.217
1546.357
1579.438
1775.507
2044.149
2361.731
2511.785
2415.434
2283.568
2144.292
1982.268
1872.229
1794.511
1748.453
1731.521
1721.175
1738.788
1865.143
2062.315
2077.766
1869.263
1572.172
1363.791
1249.941
1227.843
1302.345
1450.373
1677.247
2017.827
2369.532
2509.105
2419.318
2299.091
2142.814
1971.788
1881.732
1827.038
1773.374
1750.501
1744.286
1781.115
1898.125
2072.062
2092.616
1890.011
1601.071
1381.33
1262.151
1255.337
1336.791
1498.203
1755.274
2082.985
2396.567
2521.361
2418.238
2283.529
2137.034
1995.714
1864.386
1764.956
1719.532
1733.668
1704.702
1705.993
1735.241
1771.263
1715.308
1513.485
1294.589
1091.841
1021.663
1006.66
1093.228
1257.144
1544.556
1900.671
2255.143
2366.925
2264.71
2147.359
2047.775
1936.457
1851.506
1790.358
1730.803
1714.155
1705.027
1720.311
1767.154
1828.061
1785.898
1595.671
1391.833
1195.521
1083.846
1047.698
1108.449
1257.56
1525.063
1886.694
2227.736
2340.022
2251.779
2154.766
2057.088
1944.409
1851.149
1768.341
1722.255
1698.575
1682.962
1688.775
1711.329
1753.533
1705.242
1496.211
1268.937
1178.364
1296.473
1191.007
1094.907
1125.809
1363.076
1758.805
2112.489
2262.132
2177.575
2090.7
1984.286
1888.659
1787.792
1720.359
1682.96
1668.957
1655.555
1689.313
1740.333
1806.232
1765.082
1564.908
1291.492
1113.56
1020.608
1008.244
1048.833
1199.607
1427.993
1809.681
2221.254
2379.982
2279.403
2153.908
2030.989
1896.039
1804.456
1745.221
1702.965
1698.033
1698.894
1728.17
1844.393
2043.515
2097.443
1909.598
1639.645
1437.93
1394.309
1405.206
1459.872
1599.888
1847.232
2126.272
2407.877
2489.208
2364.777
2269.942
2136.387
1990.163
1872.339
1794.292
1756.046
1739.569
1730.426
1770.686
1884.181
2063.956
2104.297
1925.004
1637.754
1416.19
1312.18
1274.242
1355.27
1546.864
1805.64
2150.328
2482.572
2579.804
2450.427
2313.836
2159.961
2019.802
1913.352
1819.546
1775.678
1744.548
1745.567
1778.426
1889.626
2076.807
2126.5
1961.507
1678.171
1461.458
1374.621
1342.216
1457.042
1676.427
1950.517
2221.433
2459.792
2557.358
2454.222
2320.753
2166.012
2017.189
1892.928
1818.623
1766.476
1724.988
1712.604
1733.529
1824.662
2000.939
2060.307
1839.28
1577.892
1352.899
1262.561
1234.776
1291.243
1513.332
1781.613
2073.91
2340.286
2406.21
2310.445
2206.016
2096.249
1970.044
1856.425
1764.976
1712.546
1683.571
1679.635
1690.787
1745.723
1824.725
1816.83
1638.903
1389.444
1161.366
1056.771
1009.866
1055.046
1220.01
1502.771
1853.164
2182.04
2270.742
2207.049
2119.535
2034.098
1917.894
1819.767
1744.681
1704.201
1684.464
1674.384
1657.844
1695.609
1755.198
1710.095
1500.631
1270.288
1083.922
991.812
994.397
1080.207
1257.256
1555.903
1933.177
2256.373
2347.483
2217.185
2115.035
2027.591
1942.781
1870.461
1812.963
1770.152
1744.288
1724.059
1738.22
1770.771
1829.068
1844.264
1730.055
1640.38
1389.285
1354.365
1533.388
1633.846
1805.88
1994.899
2185.494
2428.393
2499.236
2382.42
2225.041
2089.555
1963.118
1876.438
1811.564
1761.493
1744.77
1739.256
1764.044
1891.292
2112.941
2168.092
2020.951
1902.288
1721.885
1655.051
1825.148
1658.403
1813.312
2129.908
2290.497
2507.794
2554.692
2428.806
2282.824
2133.883
1962.444
1889.855
1812.242
1758.682
1737.768
1735.307
1785.996
1917.799
2141.135
2250.416
1969.43
1681.278
1773.219
1718.294
1665.559
